Admin2,Admin3,Admin4,Partner,prov,municip,brgy,loc_notes,date,Shelter Repair Beneficiaries Selected,"First Distribution (6,000 PHP)","Second Distribution (4,000 PHP)",CGI,Shelter Repair Closeout / Completed,Shelter Tool Kits,Sanitation Kits,Core Shelter Beneficiaries Selected,Relocation Beneficiaries Selected,Construction Started,Wooden Core Shelter Completed,Half-Concrete Core Shelter Completed,Relocation Completed,Core Shelter PDM,Relocation PDM,Training- Skilled Labour
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41815,35,,,,,,,47,,,3,,,,,
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41880,,,,,,,,,,11,6,,,,,
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41887,,,,,,,,,,,6,,,,,
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41901,,,,,,,,9,,19,7,,,,,
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41922,,,,,,,,,,1,3,,,,,
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41929,,,,,,,,,,5,5,,,,,
PH082600000,PH082602000,PH082602007,Norwegian Red Cross,Eastern Samar,Balangiga,Barangay Poblacion III,,41943,,,,,,,,1,,4,5,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41852,19,,,,,,,25,,,,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41901,,,,,,,,,,6,1,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41908,,,,,,,,,,1,1,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41915,,,,,,,,,,5,3,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41922,,,,,,,,,,,1,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41929,,,,,,,,,,5,4,,,,,
PH082600000,PH082602000,PH082602002,Norwegian Red Cross,Eastern Samar,Balangiga,Cag-olango,,41943,,,,,,,,7,,6,6,,,,,
PH082600000,PH082602000,PH082602003,Norwegian Red Cross,Eastern Samar,Balangiga,Cansumangcay,,41831,,,,,,,,,,2,2,,,,,
PH082600000,PH082602000,PH082602003,Norwegian Red Cross,Eastern Samar,Balangiga,Cansumangcay,,41852,,,,,,,,,,2,2,,,,,
PH082600000,PH082602000,PH082602003,Norwegian Red Cross,Eastern Samar,Balangiga,Cansumangcay,,41880,,,,,,,,,,1,1,,,,,
PH082600000,PH082602000,PH082602003,Norwegian Red Cross,Eastern Samar,Balangiga,Cansumangcay,,41901,4,,,,,,,156,,,,,,,,
PH082600000,PH082602000,PH082602003,Norwegian Red Cross,Eastern Samar,Balangiga,Cansumangcay,,41922,,,,,,,,,,1,,,,,,
PH082600000,PH082602000,PH082602003,Norwegian Red Cross,Eastern Samar,Balangiga,Cansumangcay,,41943,,,,,,,,-54,,12,5,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41824,153,,,,,,,181,,5,5,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41880,,,,,,,,,,2,2,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41886,,,,,,,,,,1,,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41887,,,,,,,,,,1,,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41891,,,,,,,,,,3,,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41901,,,,,,,,,,4,,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41908,,,,,,,,,,8,7,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41915,,,,,,,,,,5,6,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41922,,,,,,,,,,2,5,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41929,,,,,,,,,,6,4,,,,,
PH082600000,PH082602000,PH082602011,Norwegian Red Cross,Eastern Samar,Balangiga,San Miguel,,41943,,,,,,,,3,,12,10,,,,,
PH082600000,PH082602000,PH082602012,Norwegian Red Cross,Eastern Samar,Balangiga,Santa Rosa,,41849,,,,,,,,,,4,4,,,,,
PH082600000,PH082602000,PH082602012,Norwegian Red Cross,Eastern Samar,Balangiga,Santa Rosa,,41887,,,,,,,,,,1,1,,,,,
PH082600000,PH082602000,PH082602012,Norwegian Red Cross,Eastern Samar,Balangiga,Santa Rosa,,41901,,,,,,,,180,,,,,,,,
PH082600000,PH082602000,PH082602012,Norwegian Red Cross,Eastern Samar,Balangiga,Santa Rosa,,41901,186,,,,,,,,,,,,,,,
PH082600000,PH082602000,PH082602012,Norwegian Red Cross,Eastern Samar,Balangiga,Santa Rosa,,41943,,,,,,,,-50,,3,1,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41845,,,,,,,,69,,,,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41881,,,,,,,,1,,,,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41891,,,,,,,,,,9,9,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41901,,,,,,,,,,10,3,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41908,,,,,,,,,,,1,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41922,,,,,,,,1,,22,20,,,,,
PH082600000,PH082607000,PH082607028,ICRC,Eastern Samar,General Macarthur,Aguinaldo,,41943,,,,,,,,-71,,7,11,,,,,
PH082600000,PH082607000,PH082607002,ICRC,Eastern Samar,General Macarthur,Binalay,,41845,,,,,,,,43,,,,,,,,
PH082600000,PH082607000,PH082607002,ICRC,Eastern Samar,General Macarthur,Binalay,,41901,,,,,,,,2,,5,,,,,,
PH082600000,PH082607000,PH082607002,ICRC,Eastern Samar,General Macarthur,Binalay,,41908,,,,,,,,,,2,3,,,,,
PH082600000,PH082607000,PH082607002,ICRC,Eastern Samar,General Macarthur,Binalay,,41915,,,,,,,,,,6,2,,,,,
PH082600000,PH082607000,PH082607002,ICRC,Eastern Samar,General Macarthur,Binalay,,41922,,,,,,,,,,12,11,,,,,
PH082600000,PH082607000,PH082607002,ICRC,Eastern Samar,General Macarthur,Binalay,,41943,,,,,,,,-45,,17,21,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41845,,,,,,,,81,,,,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41890,,,,,,,,,,5,5,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41892,,,,,,,,,,,,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41901,,,,,,,,,,21,6,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41908,,,,,,,,,,,4,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41922,,,,,,,,,,45,43,,,,,
PH082600000,PH082607000,PH082607005,ICRC,Eastern Samar,General Macarthur,Domrog,,41943,,,,,,,,-81,,5,17,,,,,
PH082600000,PH082607000,PH082607008,ICRC,Eastern Samar,General Macarthur,OsmeÐa,,41845,,,,,,,,45,,,,,,,,
PH082600000,PH082607000,PH082607008,ICRC,Eastern Samar,General Macarthur,OsmeÐa,,41915,,,,,,,,,,1,,,,,,
PH082600000,PH082607000,PH082607008,ICRC,Eastern Samar,General Macarthur,OsmeÐa,,41922,,,,,,,,,,2,,,,,,
PH082600000,PH082607000,PH082607008,ICRC,Eastern Samar,General Macarthur,OsmeÐa,,41943,,,,,,,,-45,,5,7,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41845,,,,,,,,33,,,,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41891,,,,,,,,,,,,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41892,,,,,,,,,,3,3,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41901,,,,,,,,,,8,1,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41908,,,,,,,,,,,2,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41922,,,,,,,,,,20,23,,,,,
PH082600000,PH082607000,PH082607020,ICRC,Eastern Samar,General Macarthur,Quirino,,41943,,,,,,,,,,2,4,,,,,
PH082600000,PH082607000,PH082607019,ICRC,Eastern Samar,General Macarthur,Roxas,,41845,,,,,,,,26,,,,,,,,
PH082600000,PH082607000,PH082607019,ICRC,Eastern Samar,General Macarthur,Roxas,,41901,,,,,,,,,,6,,,,,,
PH082600000,PH082607000,PH082607019,ICRC,Eastern Samar,General Macarthur,Roxas,,41908,,,,,,,,,,,3,,,,,
PH082600000,PH082607000,PH082607019,ICRC,Eastern Samar,General Macarthur,Roxas,,41915,,,,,,,,,,2,3,,,,,
PH082600000,PH082607000,PH082607019,ICRC,Eastern Samar,General Macarthur,Roxas,,41922,,,,,,,,,,7,5,,,,,
PH082600000,PH082607000,PH082607019,ICRC,Eastern Samar,General Macarthur,Roxas,,41943,,,,,,,,-26,,6,9,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41845,,,,,,,,17,,,,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41890,,,,,,,,,,,,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41892,,,,,,,,,,1,1,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41901,,,,,,,,,,5,2,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41908,,,,,,,,,,,1,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41915,,,,,,,,,,,,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41922,,,,,,,,,,11,12,,,,,
PH082600000,PH082607000,PH082607022,ICRC,Eastern Samar,General Macarthur,San Roque,,41943,,,,,,,,,,,1,,,,,
PH082600000,PH082607000,PH082607023,ICRC,Eastern Samar,General Macarthur,Santa Cruz (Opong),,41845,,,,,,,,46,,,,,,,,
PH082600000,PH082607000,PH082607023,ICRC,Eastern Samar,General Macarthur,Santa Cruz (Opong),,41901,,,,,,,,,,11,,,,,,
PH082600000,PH082607000,PH082607023,ICRC,Eastern Samar,General Macarthur,Santa Cruz (Opong),,41908,,,,,,,,,,1,5,,,,,
PH082600000,PH082607000,PH082607023,ICRC,Eastern Samar,General Macarthur,Santa Cruz (Opong),,41915,,,,,,,,,,6,7,,,,,
PH082600000,PH082607000,PH082607023,ICRC,Eastern Samar,General Macarthur,Santa Cruz (Opong),,41922,,,,,,,,,,10,10,,,,,
PH082600000,PH082607000,PH082607023,ICRC,Eastern Samar,General Macarthur,Santa Cruz (Opong),,41943,,,,,,,,-46,,16,18,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41845,,,,,,,,12,,,,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41890,,,,,,,,,,3,3,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41891,,,,,,,,,,,,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41901,,,,,,,,1,,,,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41901,,,,,,,,,,4,1,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41908,,,,,,,,,,,1,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41922,,,,,,,,,,6,7,,,,,
PH082600000,PH082607000,PH082607024,ICRC,Eastern Samar,General Macarthur,Santa Fe,,41943,,,,,,,,,,,1,,,,,
PH082600000,PH082607000,PH082607025,ICRC,Eastern Samar,General Macarthur,Tugop,,41845,,,,,,,,28,,,,,,,,
PH082600000,PH082607000,PH082607025,ICRC,Eastern Samar,General Macarthur,Tugop,,41901,,,,,,,,,,3,,,,,,
PH082600000,PH082607000,PH082607025,ICRC,Eastern Samar,General Macarthur,Tugop,,41908,,,,,,,,,,,1,,,,,
PH082600000,PH082607000,PH082607025,ICRC,Eastern Samar,General Macarthur,Tugop,,41915,,,,,,,,,,2,2,,,,,
PH082600000,PH082607000,PH082607025,ICRC,Eastern Samar,General Macarthur,Tugop,,41922,,,,,,,,,,7,5,,,,,
PH082600000,PH082607000,PH082607025,ICRC,Eastern Samar,General Macarthur,Tugop,,41943,,,,,,,,-28,,14,14,,,,,
PH082600000,PH082607000,PH082607026,ICRC,Eastern Samar,General Macarthur,Vigan,,41845,,,,,,,,42,,,,,,,,
PH082600000,PH082607000,PH082607026,ICRC,Eastern Samar,General Macarthur,Vigan,,41908,,,,,,,,,,5,2,,,,,
PH082600000,PH082607000,PH082607026,ICRC,Eastern Samar,General Macarthur,Vigan,,41915,,,,,,,,,,7,3,,,,,
PH082600000,PH082607000,PH082607026,ICRC,Eastern Samar,General Macarthur,Vigan,,41922,,,,,,,,2,,7,8,,,,,
PH082600000,PH082607000,PH082607026,ICRC,Eastern Samar,General Macarthur,Vigan,,41943,,,,,,,,-44,,14,19,,,,,
PH082600000,PH082608000,PH082608008,ICRC,Eastern Samar,Giporlos,Biga,,41810,,,,,,,,,,21,21,,,,,
PH082600000,PH082608000,PH082608008,ICRC,Eastern Samar,Giporlos,Biga,,41824,,,,,,,,121,,26,26,,,,,
PH082600000,PH082608000,PH082608008,ICRC,Eastern Samar,Giporlos,Biga,,41845,,,,,,,,16,,38,38,,,,,
PH082600000,PH082608000,PH082608008,ICRC,Eastern Samar,Giporlos,Biga,,41880,,,,,,,,,,52,52,,,,,
PH082600000,PH082608000,PH082608008,ICRC,Eastern Samar,Giporlos,Biga,,41922,,,,,,,,,,,,,,,,28
PH082600000,PH082608000,PH082608015,ICRC,Eastern Samar,Giporlos,President Roxas,,41810,,,,,,,,45,,1,1,,,,,
PH082600000,PH082608000,PH082608015,ICRC,Eastern Samar,Giporlos,President Roxas,,41824,,,,,,,,,,7,7,,,,,
PH082600000,PH082608000,PH082608015,ICRC,Eastern Samar,Giporlos,President Roxas,,41845,,,,,,,,,,16,16,,,,,
PH082600000,PH082608000,PH082608015,ICRC,Eastern Samar,Giporlos,President Roxas,,41852,,,,,,,,,,10,10,,,,,
PH082600000,PH082608000,PH082608015,ICRC,Eastern Samar,Giporlos,President Roxas,,41880,,,,,,,,,,11,11,,,,,
PH082600000,PH082608000,PH082608015,ICRC,Eastern Samar,Giporlos,President Roxas,,41922,,,,,,,,,,,,,,,,18
PH082600000,PH082608000,PH082608017,ICRC,Eastern Samar,Giporlos,San Miguel,,41824,,,,,,,,44,,2,2,,,,,
PH082600000,PH082608000,PH082608017,ICRC,Eastern Samar,Giporlos,San Miguel,,41845,,,,,,,,,,11,11,,,,,
PH082600000,PH082608000,PH082608017,ICRC,Eastern Samar,Giporlos,San Miguel,,41852,,,,,,,,,,2,2,,,,,
PH082600000,PH082608000,PH082608017,ICRC,Eastern Samar,Giporlos,San Miguel,,41880,,,,,,,,,,24,24,,,,,
PH082600000,PH082608000,PH082608017,ICRC,Eastern Samar,Giporlos,San Miguel,,41887,,,,,,,,,,5,5,,,,,
PH082600000,PH082608000,PH082608017,ICRC,Eastern Samar,Giporlos,San Miguel,,41922,,,,,,,,,,,,,,,,14
PH082600000,PH082608000,PH082608018,ICRC,Eastern Samar,Giporlos,Santa Cruz (Cansingkol),,41810,,,,,,,,,,23,23,,,,,
PH082600000,PH082608000,PH082608018,ICRC,Eastern Samar,Giporlos,Santa Cruz (Cansingkol),,41824,,,,,,,,57,,15,15,,,,,
PH082600000,PH082608000,PH082608018,ICRC,Eastern Samar,Giporlos,Santa Cruz (Cansingkol),,41845,,,,,,,,,,16,16,,,,,
PH082600000,PH082608000,PH082608018,ICRC,Eastern Samar,Giporlos,Santa Cruz (Cansingkol),,41852,,,,,,,,,,3,3,,,,,
PH082600000,PH082608000,PH082608018,ICRC,Eastern Samar,Giporlos,Santa Cruz (Cansingkol),,41922,,,,,,,,,,,,,,,,17
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41810,,,,,,,,40,,3,3,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41824,,,,,,,,,,4,4,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41845,,,,,,,,4,,8,8,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41852,,,,,,,,,,2,2,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41880,,,,,,,,1,,21,21,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41887,,,,,,,,,,3,3,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41901,,,,,,,,,,4,3,,,,,
PH082600000,PH082609000,PH082609002,ICRC,Eastern Samar,Guiuan,Bagua,,41908,,,,,,,,,,,1,,,,,
PH082600000,PH082609000,PH082609004,ICRC,Eastern Samar,Guiuan,Banahao,,41845,,,,,,,,39,,4,4,,,,,
PH082600000,PH082609000,PH082609004,ICRC,Eastern Samar,Guiuan,Banahao,,41880,,,,,,,,2,,29,29,,,,,
PH082600000,PH082609000,PH082609004,ICRC,Eastern Samar,Guiuan,Banahao,,41887,,,,,,,,,,5,5,,,,,
PH082600000,PH082609000,PH082609004,ICRC,Eastern Samar,Guiuan,Banahao,,41901,,,,,,,,,,3,3,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41810,,,,,,,,27,,,,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41824,,,,,,,,5,,2,2,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41845,,,,,,,,2,,5,5,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41880,,,,,,,,,,7,7,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41887,,,,,,,,,,2,2,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41901,,,,,,,,,,16,,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41908,,,,,,,,,,2,14,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41915,,,,,,,,,,,3,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41922,,,,,,,,1,,,,,,,,
PH082600000,PH082609000,PH082609007,ICRC,Eastern Samar,Guiuan,Bitaugan,,41943,,,,,,,,,,1,2,,,,,
PH082600000,PH082609000,PH082609011,ICRC,Eastern Samar,Guiuan,Cagdara-o,,41810,,,,,,,,40,,,,,,,,
PH082600000,PH082609000,PH082609011,ICRC,Eastern Samar,Guiuan,Cagdara-o,,41845,,,,,,,,,,7,7,,,,,
PH082600000,PH082609000,PH082609011,ICRC,Eastern Samar,Guiuan,Cagdara-o,,41880,,,,,,,,,,29,29,,,,,
PH082600000,PH082609000,PH082609011,ICRC,Eastern Samar,Guiuan,Cagdara-o,,41887,,,,,,,,,,3,3,,,,,
PH082600000,PH082609000,PH082609011,ICRC,Eastern Samar,Guiuan,Cagdara-o,,41901,,,,,,,,,,1,1,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41810,,,,,,,,56,,,,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41845,,,,,,,,,,8,8,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41880,,,,,,,,,,30,30,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41887,,,,,,,,,,14,13,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41901,,,,,,,,,,4,,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41908,,,,,,,,,,,5,,,,,
PH082600000,PH082609000,PH082609012,ICRC,Eastern Samar,Guiuan,Cagusu-an,,41922,,,,,,,,,,,,,,,,5
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41810,,,,,,,,43,,,,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41824,,,,,,,,3,,,,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41845,,,,,,,,3,,2,2,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41880,,,,,,,,,,8,8,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41887,,,,,,,,,,5,5,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41901,,,,,,,,,,28,1,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41908,,,,,,,,,,,19,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41915,,,,,,,,,,6,1,,,,,
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41922,,,,,,,,,,,,,,,,31
PH082600000,PH082609000,PH082609058,ICRC,Eastern Samar,Guiuan,Canawayon,,41943,,,,,,,,-1,,-1,12,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41810,,,,,,,,153,,4,4,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41824,,,,,,,,,,1,1,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41845,,,,,,,,,,8,8,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41852,,,,,,,,15,,,,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41880,,,,,,,,,,35,35,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41887,,,,,,,,,,10,10,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41901,,,,,,,,,,24,5,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41908,,,,,,,,1,,,16,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41915,,,,,,,,,,2,2,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41922,,,,,,,,,,3,1,,,,,
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41922,,,,,,,,,,,,,,,,28
PH082600000,PH082609000,PH082609015,ICRC,Eastern Samar,Guiuan,Cantahay,,41943,,,,,,,,-37,,31,16,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41810,,,,,,,,53,,2,2,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41824,,,,,,,,8,,2,2,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41845,,,,,,,,15,,1,1,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41880,,,,,,,,,,21,21,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41887,,,,,,,,,,7,7,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41901,,,,,,,,,,40,,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41908,,,,,,,,,,3,29,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41915,,,,,,,,,,,10,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41922,,,,,,,,6,,1,,,,,,
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41922,,,,,,,,,,,,,,,,11
PH082600000,PH082609000,PH082609017,ICRC,Eastern Samar,Guiuan,Casuguran,,41943,,,,,,,,-1,,4,9,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41824,,,,,,,,99,,,,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41845,,,,,,,,,,2,2,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41880,,,,,,,,,,38,38,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41901,,,,,,,,,,39,21,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41908,,,,,,,,,,18,11,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41915,,,,,,,,,,,12,,,,,
PH082600000,PH082609000,PH082609018,ICRC,Eastern Samar,Guiuan,Cogon,,41943,,,,,,,,-1,,-3,9,,,,,
PH082600000,PH082609000,PH082609019,ICRC,Eastern Samar,Guiuan,Culasi,,41810,,,,,,,,21,,,,,,,,
PH082600000,PH082609000,PH082609019,ICRC,Eastern Samar,Guiuan,Culasi,,41824,,,,,,,,16,,1,1,,,,,
PH082600000,PH082609000,PH082609019,ICRC,Eastern Samar,Guiuan,Culasi,,41845,,,,,,,,3,,4,4,,,,,
